Protocol name;Instrument;Parameter;Level;Date;Value;Target;SD;Status;Message;User comment;User;Sample ID
AU 3 Multichem;AU3;ALT;3;01/08/2017 08:01:52;246.4;229;10;Accepted;4-1S fails (across runs) because results 246.4, 245.1, 245.6, and 242.5 are on the same side of the target and out of 1 SD (Target=229.0, SD=10.0);;;T3
AU 3 Multichem;AU3;AMY;3;01/08/2017 08:01:52;323.0;312;10;Accepted;;;;T3
AU 3 Multichem;AU3;AST;3;01/08/2017 08:01:52;272.9;269;5;Accepted;;;;T3
AU 3 Multichem;AU3;C3;3;01/08/2017 08:01:52;2.130;2.1;0.06;Accepted;;;;T3
AU 3 Multichem;AU3;CK;3;01/08/2017 08:01:52;458.0;442;10;Accepted;4-1S fails (across runs) because results 458.0, 463.0, 457.0, and 458.0 are on the same side of the target and out of 1 SD (Target=442.0, SD=10.0);;;T3
AU 3 Multichem;AU3;CRP;3;01/08/2017 08:01:52;30.30;29.5;0.74;Accepted;3-1S (across runs) fails because results 30.30, 30.80 and 30.70 are on the same side of the target and exceed 1 SD (Target=29.50, SD=0.74);;;T3
AU 3 Multichem;AU3;GGT;3;01/08/2017 08:01:52;152.2;147;5;Accepted;3-1S (across runs) fails because results 152.2, 155.3 and 153.2 are on the same side of the target and exceed 1 SD (Target=147.0, SD=5.0);;;T3
AU 3 Multichem;AU3;HDL;3;01/08/2017 08:01:52;1.710;1.61;0.05;Accepted;4-1S fails (across runs) because results 1.710, 1.690, 1.750, and 1.670 are on the same side of the target and out of 1 SD (Target=1.610, SD=0.050);;;T3
AU 3 Multichem;AU3;IGG;3;01/08/2017 08:01:52;13.49;13.4;0.5;Accepted;;;;T3
AU 3 Multichem;AU3;LACT;3;01/08/2017 08:01:52;4.330;4.2;0.2;Accepted;;;;T3
AU 3 Multichem;AU3;MG;3;01/08/2017 08:01:52;1.870;1.82;0.1;Accepted;;;;T3
AU 3 Multichem;AU3;PARA;3;01/08/2017 08:01:52;CAL;207;4;Manually rejected;Non numeric result;;SYSADM;T3
AU 3 Multichem;AU3;PO4;3;01/08/2017 08:01:52;2.420;2.38;0.06;Accepted;;;;T3
AU 3 Multichem;AU3;SALIC;3;01/08/2017 08:01:52;371.8;365;10;Accepted;;;;T3
AU 3 Multichem;AU3;UREA;3;01/08/2017 08:01:52;22.04;22;0.8;Accepted;;;;T3
AU 3 Multichem;AU3;CL;3;01/08/2017 08:01:47;107.0;106.5;2;Accepted;;;;T3
AU 3 Multichem;AU3;K;3;01/08/2017 08:01:47;6.780;6.67;0.12;Accepted;;;;T3
AU 3 Multichem;AU3;NA;3;01/08/2017 08:01:47;158.0;156;1.75;Accepted;;;;T3
AU 3 Multichem;AU3;TBIL;2;01/08/2017 08:01:47;50.00;50;1;Accepted;;;;T2
AU 3 Multichem;AU3;URATE;2;01/08/2017 08:01:47;356.0;347;8;Accepted;;;;T2
AU 3 Multichem;AU3;ALC;2;01/08/2017 08:01:42;715.0;703;30;Accepted;;;;T2
AU 3 Multichem;AU3;BICARB;2;01/08/2017 08:01:42;25.00;23.5;2;Accepted;;;;T2
AU 3 Multichem;AU3;C4;2;01/08/2017 08:01:42;0.260;0.27;0.01;Accepted;;;;T2
AU 3 Multichem;AU3;CA;2;01/08/2017 08:01:42;2.520;2.4;0.08;Accepted;;;;T2
AU 3 Multichem;AU3;CHOL;2;01/08/2017 08:01:42;4.000;3.94;0.15;Accepted;;;;T2
AU 3 Multichem;AU3;CREAT;2;01/08/2017 08:01:42;170.0;164.5;5;Accepted;3-1S (across runs) fails because results 170.0, 172.0 and 176.0 are on the same side of the target and exceed 1 SD (Target=164.5, SD=5.0);;;T2
AU 3 Multichem;AU3;DBIL;2;01/08/2017 08:01:42;15.70;15.9;1;Accepted;;;;T2
AU 3 Multichem;AU3;GLU;2;01/08/2017 08:01:42;6.940;6.8;0.2;Accepted;;;;T2
AU 3 Multichem;AU3;IGA;2;01/08/2017 08:01:42;2.380;2.28;0.1;Accepted;;;;T2
AU 3 Multichem;AU3;IGM;2;01/08/2017 08:01:42;CAL;0.92;0.02;Manually rejected;(2 of 3)2S fails because the results 0.980 and 0.680 exceeds 2 SD in the same side of the target (Target=0.920, SD=0.020);;SYSADM;T2
AU 3 Multichem;AU3;TBIL;2;01/08/2017 08:01:42;50.00;50;1;Accepted;;;;T2
AU 3 Multichem;AU3;TP;2;01/08/2017 08:01:42;66.4;65;1.5;Accepted;;;;T2
AU 3 Multichem;AU3;TRIG;2;01/08/2017 08:01:42;1.670;1.7;0.08;Accepted;;;;T2
AU 3 Multichem;AU3;URATE;2;01/08/2017 08:01:42;349.0;347;8;Accepted;;;;T2
AU 3 Multichem;AU3;CL;2;01/08/2017 08:01:37;93.00;91.8;1.7;Accepted;;;;T2
AU 3 Multichem;AU3;K;2;01/08/2017 08:01:37;3.77;3.8;0.08;Accepted;;;;T2
AU 3 Multichem;AU3;NA;2;01/08/2017 08:01:37;141.0;141;1.75;Accepted;;;;T2
AU 3 Multichem;AU3;CRP;2;01/08/2017 08:01:32;10.30;10.1;0.25;Accepted;;;;T2
AU 3 Multichem;AU3;UREA;2;01/08/2017 08:01:32;14.31;13.8;0.45;Accepted;;;;T2
AU 3 Multichem;AU3;ALB;2;01/08/2017 08:01:27;43.8;43.5;1.5;Accepted;;;;T2
AU 3 Multichem;AU3;ALP;2;01/08/2017 08:01:27;208.0;220;10;Accepted;;;;T2
AU 3 Multichem;AU3;ALT;2;01/08/2017 08:01:27;115;110;5;Accepted;;;;T2
AU 3 Multichem;AU3;AMY;2;01/08/2017 08:01:27;121.0;117;3.5;Accepted;;;;T2
AU 3 Multichem;AU3;AST;2;01/08/2017 08:01:27;132.4;133;2.5;Accepted;;;;T2
AU 3 Multichem;AU3;C3;2;01/08/2017 08:01:27;1.370;1.35;0.05;Accepted;;;;T2
AU 3 Multichem;AU3;CK;2;01/08/2017 08:01:27;254.0;244;6;Accepted;;;;T2
AU 3 Multichem;AU3;CRP;2;01/08/2017 08:01:27;10.50;10.1;0.25;Accepted;4-1S fails (across runs) because results 10.50, 10.40, 10.80, and 10.60 are on the same side of the target and out of 1 SD (Target=10.10, SD=0.25);;;T2
AU 3 Multichem;AU3;GGT;2;01/08/2017 08:01:27;79.70;77;3;Accepted;;;;T2
AU 3 Multichem;AU3;HDL;2;01/08/2017 08:01:27;1.110;1.1;0.04;Accepted;;;;T2
AU 3 Multichem;AU3;IGG;2;01/08/2017 08:01:27;10.97;10.5;0.5;Accepted;;;;T2
AU 3 Multichem;AU3;LACT;2;01/08/2017 08:01:27;1.890;1.85;0.1;Accepted;;;;T2
AU 3 Multichem;AU3;MG;2;01/08/2017 08:01:27;1.230;1.22;0.05;Accepted;;;;T2
AU 3 Multichem;AU3;PARA;2;01/08/2017 08:01:27;CAL;76.5;1.5;Manually rejected;Non numeric result;;SYSADM;T2
AU 3 Multichem;AU3;PO4;2;01/08/2017 08:01:27;1.32;1.3;0.04;Accepted;;;;T2
AU 3 Multichem;AU3;SALIC;2;01/08/2017 08:01:27;135.0;136;5;Accepted;;;;T2
AU 3 Multichem;AU3;UREA;2;01/08/2017 08:01:27;13.79;13.8;0.45;Accepted;;;;T2
AU 3 Multichem;AU3;CL;2;01/08/2017 08:01:22;91.00;91.8;1.7;Accepted;;;;T2
AU 3 Multichem;AU3;K;2;01/08/2017 08:01:22;3.75;3.8;0.08;Accepted;;;;T2
AU 3 Multichem;AU3;NA;2;01/08/2017 08:01:22;141.0;141;1.75;Accepted;;;;T2
AU 3 Multichem;AU3;TBIL;1;01/08/2017 08:01:22;16.00;16.7;0.8;Accepted;;;;T1
AU 3 Multichem;AU3;URATE;1;01/08/2017 08:01:22;147.0;143;4;Accepted;;;;T1
AU 3 Multichem;AU3;ALC;1;01/08/2017 08:01:17;389.0;383;15;Accepted;;;;T1
AU 3 Multichem;AU3;BICARB;1;01/08/2017 08:01:17;18.00;16.9;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;C4;1;01/08/2017 08:01:17;0.190;0.18;0.01;Accepted;;;;T1
AU 3 Multichem;AU3;CA;1;01/08/2017 08:01:17;1.59;1.53;0.07;Accepted;;;;T1
AU 3 Multichem;AU3;CHOL;1;01/08/2017 08:01:17;2.840;2.78;0.1;Accepted;;;;T1
AU 3 Multichem;AU3;CREAT;1;01/08/2017 08:01:17;52.00;55;2.75;Accepted;;;;T1
AU 3 Multichem;AU3;DBIL;1;01/08/2017 08:01:17;5.700;5.9;0.5;Accepted;;;;T1
AU 3 Multichem;AU3;GLU;1;01/08/2017 08:01:17;3.16;3.1;0.1;Accepted;;;;T1
AU 3 Multichem;AU3;IGA;1;01/08/2017 08:01:17;1.710;1.65;0.08;Accepted;;;;T1
AU 3 Multichem;AU3;IGM;1;01/08/2017 08:01:17;0.6800;0.64;0.02;Accepted;3-1S (across runs) fails because results 0.6800, 0.6700 and 0.6700 are on the same side of the target and exceed 1 SD (Target=0.6400, SD=0.0200);;;T1
AU 3 Multichem;AU3;TBIL;1;01/08/2017 08:01:17;16.00;16.7;0.8;Accepted;;;;T1
AU 3 Multichem;AU3;TP;1;01/08/2017 08:01:17;48.66;47.5;1;Accepted;4-1S fails (across runs) because results 48.66, 48.88, 48.79, and 50.01 are on the same side of the target and out of 1 SD (Target=47.50, SD=1.00);;;T1
AU 3 Multichem;AU3;TRIG;1;01/08/2017 08:01:17;0.700;0.7;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;URATE;1;01/08/2017 08:01:17;141.0;143;4;Accepted;;;;T1
AU 3 Multichem;AU3;CL;1;01/08/2017 08:01:12;84.0;83;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;K;1;01/08/2017 08:01:12;2.510;2.52;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;NA;1;01/08/2017 08:01:12;122.0;122;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;CRP;1;01/08/2017 08:01:07;3.900;3.77;0.24;Accepted;;;;T1
AU 3 Multichem;AU3;UREA;1;01/08/2017 08:01:07;3.19;3.15;0.14;Accepted;;;;T1
AU 3 Multichem;AU3;ALB;1;01/08/2017 08:01:02;31.20;30.9;1;Accepted;;;;T1
AU 3 Multichem;AU3;ALP;1;01/08/2017 08:01:02;75.00;80;3;Accepted;;;;T1
AU 3 Multichem;AU3;ALT;1;01/08/2017 08:01:02;24.10;25;1.6;Accepted;;;;T1
AU 3 Multichem;AU3;AMY;1;01/08/2017 08:01:02;44.00;42;1.5;Accepted;4-1S fails (across runs) because results 44.00, 45.00, 45.00, and 44.00 are on the same side of the target and out of 1 SD (Target=42.00, SD=1.50);;;T1
AU 3 Multichem;AU3;AST;1;01/08/2017 08:01:02;42.96;43;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;C3;1;01/08/2017 08:01:02;0.980;0.95;0.05;Accepted;;;;T1
AU 3 Multichem;AU3;CK;1;01/08/2017 08:01:02;71.00;68.7;3;Accepted;;;;T1
AU 3 Multichem;AU3;CRP;1;01/08/2017 08:01:02;3.900;3.77;0.24;Accepted;;;;T1
AU 3 Multichem;AU3;GGT;1;01/08/2017 08:01:02;26.8;26;1;Accepted;;;;T1
AU 3 Multichem;AU3;HDL;1;01/08/2017 08:01:02;0.80;0.8;0.03;Accepted;;;;T1
AU 3 Multichem;AU3;IGG;1;01/08/2017 08:01:02;7.850;7.4;0.25;Accepted;;;;T1
AU 3 Multichem;AU3;LACT;1;01/08/2017 08:01:02;0.560;0.51;0.05;Accepted;;;;T1
AU 3 Multichem;AU3;MG;1;01/08/2017 08:01:02;0.540;0.53;0.02;Accepted;;;;T1
AU 3 Multichem;AU3;PARA;1;01/08/2017 08:01:02;CAL;17.6;0.8;Manually rejected;Non numeric result;;SYSADM;T1
AU 3 Multichem;AU3;PO4;1;01/08/2017 08:01:02;0.760;0.74;0.03;Accepted;;;;T1
AU 3 Multichem;AU3;SALIC;1;01/08/2017 08:01:02;81.4;79;5;Accepted;;;;T1
AU 3 Multichem;AU3;UREA;1;01/08/2017 08:01:02;3.10;3.15;0.14;Accepted;;;;T1
AU 3 Multichem;AU3;CL;1;01/08/2017 08:00:57;83.0;83;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;K;1;01/08/2017 08:00:57;2.540;2.52;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;NA;1;01/08/2017 08:00:57;123.0;122;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;ALP;1;01/07/2017 23:13:01;71.00;80;3;Accepted;1-2S fails because the result 71.00 is out of 2 SD (Target=80.00, SD=3.00);;;T1
AU 3 Multichem;AU3;UREA;1;01/07/2017 23:13:01;3.26;3.15;0.14;Accepted;;;;T1
AU 3 Multichem;AU3;ALC;1;01/07/2017 22:41:56;392.0;383;15;Accepted;;;;T1
AU 3 Multichem;AU3;BICARB;1;01/07/2017 22:41:56;18.00;16.9;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;C4;1;01/07/2017 22:41:56;0.180;0.18;0.01;Accepted;;;;T1
AU 3 Multichem;AU3;CA;1;01/07/2017 22:41:56;1.57;1.53;0.07;Accepted;;;;T1
AU 3 Multichem;AU3;CHOL;1;01/07/2017 22:41:56;2.750;2.78;0.1;Accepted;;;;T1
AU 3 Multichem;AU3;CL;1;01/07/2017 22:41:56;84.0;83;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;CREAT;1;01/07/2017 22:41:56;53.00;55;2.75;Accepted;;;;T1
AU 3 Multichem;AU3;DBIL;1;01/07/2017 22:41:56;5.700;5.9;0.5;Accepted;;;;T1
AU 3 Multichem;AU3;GLU;1;01/07/2017 22:41:56;3.07;3.1;0.1;Accepted;;;;T1
AU 3 Multichem;AU3;IGA;1;01/07/2017 22:41:56;1.740;1.65;0.08;Accepted;3-1S (across runs) fails because results 1.740, 1.760 and 1.730 are on the same side of the target and exceed 1 SD (Target=1.650, SD=0.080);;;T1
AU 3 Multichem;AU3;IGM;1;01/07/2017 22:41:56;0.6700;0.64;0.02;Accepted;;;;T1
AU 3 Multichem;AU3;K;1;01/07/2017 22:41:56;2.610;2.52;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;NA;1;01/07/2017 22:41:56;123.0;122;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;TBIL;1;01/07/2017 22:41:56;16.00;16.7;0.8;Accepted;;;;T1
AU 3 Multichem;AU3;TP;1;01/07/2017 22:41:56;48.88;47.5;1;Accepted;3-1S (across runs) fails because results 48.88, 48.79 and 50.01 are on the same side of the target and exceed 1 SD (Target=47.50, SD=1.00);;;T1
AU 3 Multichem;AU3;TRIG;1;01/07/2017 22:41:56;0.690;0.7;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;URATE;1;01/07/2017 22:41:56;141.0;143;4;Accepted;;;;T1
AU 3 Multichem;AU3;ALB;1;01/07/2017 22:41:51;31.40;30.9;1;Accepted;;;;T1
AU 3 Multichem;AU3;ALP;1;01/07/2017 22:41:51;70.00;80;3;Manually rejected;2-2S fails (across runs) because the results 70.00 and 72.00 are on the same side of the target and out of 2 SD (Target=80.00, SD=3.00);;SYSADM;T1
AU 3 Multichem;AU3;ALT;1;01/07/2017 22:41:51;25.80;25;1.6;Accepted;;;;T1
AU 3 Multichem;AU3;AMY;1;01/07/2017 22:41:51;45.00;42;1.5;Accepted;3-1S (across runs) fails because results 45.00, 45.00 and 44.00 are on the same side of the target and exceed 1 SD (Target=42.00, SD=1.50);;;T1
AU 3 Multichem;AU3;AST;1;01/07/2017 22:41:51;44.46;43;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;C3;1;01/07/2017 22:41:51;0.980;0.95;0.05;Accepted;;;;T1
AU 3 Multichem;AU3;CK;1;01/07/2017 22:41:51;73.00;68.7;3;Accepted;;;;T1
AU 3 Multichem;AU3;CL;1;01/07/2017 22:41:51;84.0;83;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;CRP;1;01/07/2017 22:41:51;3.900;3.77;0.24;Accepted;;;;T1
AU 3 Multichem;AU3;GGT;1;01/07/2017 22:41:51;25.7;26;1;Accepted;;;;T1
AU 3 Multichem;AU3;HDL;1;01/07/2017 22:41:51;0.81;0.8;0.03;Accepted;;;;T1
AU 3 Multichem;AU3;IGG;1;01/07/2017 22:41:51;7.650;7.4;0.25;Accepted;;;;T1
AU 3 Multichem;AU3;K;1;01/07/2017 22:41:51;2.630;2.52;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;LACT;1;01/07/2017 22:41:51;0.640;0.51;0.05;Accepted;1-2S fails because the result 0.640 is out of 2 SD (Target=0.511, SD=0.050);;;T1
AU 3 Multichem;AU3;MG;1;01/07/2017 22:41:51;0.540;0.53;0.02;Accepted;;;;T1
AU 3 Multichem;AU3;NA;1;01/07/2017 22:41:51;124.0;122;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;PARA;1;01/07/2017 22:41:51;17.0;17.6;0.8;Accepted;;;;T1
AU 3 Multichem;AU3;PO4;1;01/07/2017 22:41:51;0.760;0.74;0.03;Accepted;;;;T1
AU 3 Multichem;AU3;SALIC;1;01/07/2017 22:41:51;77.8;79;5;Accepted;;;;T1
AU 3 Multichem;AU3;UREA;1;01/07/2017 22:41:51;3.45;3.15;0.14;Accepted;1-2S fails because the result 3.45 is out of 2 SD (Target=3.15, SD=0.14);;;T1
AU 3 Multichem;AU3;ALP;1;01/07/2017 20:36:51;72.00;80;3;Accepted;1-2S fails because the result 72.00 is out of 2 SD (Target=80.00, SD=3.00);;;T1
AU 3 Multichem;AU3;ALC;3;01/07/2017 20:21:50;1860.0;1925;100;Accepted;;;;T3
AU 3 Multichem;AU3;ALC;2;01/07/2017 20:21:45;682.0;703;30;Accepted;;;;T2
AU 3 Multichem;AU3;ALC;1;01/07/2017 20:21:40;379.0;383;15;Accepted;;;;T1
AU 3 Multichem;AU3;ALC;3;01/07/2017 19:18:46;1553.0;1925;100;Manually rejected;1-3S fails because the result 1553.0 is out of 3 SD (Target=1925.0, SD=100.0);;SYSADM;T3
AU 3 Multichem;AU3;ALC;2;01/07/2017 19:18:41;594.0;703;30;Manually rejected;1-3S fails because the result 594.0 is out of 3 SD (Target=703.0, SD=30.0);;SYSADM;T2
AU 3 Multichem;AU3;ALC;1;01/07/2017 19:18:36;305.0;383;15;Manually rejected;2-2S fails (across runs) because the results 305.0 and 338.0 are on the same side of the target and out of 2 SD (Target=383.0, SD=15.0);;SYSADM;T1
AU 3 Multichem;AU3;ALC;3;01/07/2017 18:40:23;1700.0;1925;100;Manually rejected;(2 of 3)2S fails because the results 1700.0 and 338.0 exceeds 2 SD in the same side of the target (Target=1925.0, SD=100.0);;SYSADM;T3
AU 3 Multichem;AU3;ALC;2;01/07/2017 18:40:18;633.0;703;30;Manually rejected;(2 of 3)2S fails because the results 633.0 and 338.0 exceeds 2 SD in the same side of the target (Target=703.0, SD=30.0);;SYSADM;T2
AU 3 Multichem;AU3;ALC;1;01/07/2017 18:40:13;338.0;383;15;Accepted;1-2S fails because the result 338.0 is out of 2 SD (Target=383.0, SD=15.0);;;T1
AU 3 Multichem;AU3;ALC;3;01/07/2017 17:48:51;2212.0;1925;100;Accepted;3-1S (across runs) fails because results 2212.0, 2084.0 and 2097.0 are on the same side of the target and exceed 1 SD (Target=1925.0, SD=100.0);;;T3
AU 3 Multichem;AU3;ALC;2;01/07/2017 17:48:46;812.0;703;30;Manually rejected;1-3S fails because the result 812.0 is out of 3 SD (Target=703.0, SD=30.0);;SYSADM;T2
AU 3 Multichem;AU3;ALP;3;01/07/2017 17:48:46;490.0;475;15;Accepted;;;;T3
AU 3 Multichem;AU3;ALC;1;01/07/2017 17:48:41;433.0;383;15;Manually rejected;1-3S fails because the result 433.0 is out of 3 SD (Target=383.0, SD=15.0);;SYSADM;T1
AU 3 Multichem;AU3;ALP;2;01/07/2017 17:48:41;229.0;220;10;Accepted;;;;T2
AU 3 Multichem;AU3;ALP;1;01/07/2017 17:48:36;71.00;80;3;Manually rejected;2-2S fails (across runs) because the results 71.00 and 72.00 are on the same side of the target and out of 2 SD (Target=80.00, SD=3.00);;SYSADM;T1
AU 3 Multichem;AU3;ALC;1;01/07/2017 17:34:20;439.0;383;15;Manually rejected;1-3S fails because the result 439.0 is out of 3 SD (Target=383.0, SD=15.0);;SYSADM;T1
AU 3 Multichem;AU3;BICARB;1;01/07/2017 17:34:20;18.00;16.9;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;C4;1;01/07/2017 17:34:20;0.180;0.18;0.01;Accepted;;;;T1
AU 3 Multichem;AU3;CA;1;01/07/2017 17:34:20;1.53;1.53;0.07;Accepted;;;;T1
AU 3 Multichem;AU3;CHOL;1;01/07/2017 17:34:20;2.690;2.78;0.1;Accepted;;;;T1
AU 3 Multichem;AU3;CL;1;01/07/2017 17:34:20;84.0;83;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;CREAT;1;01/07/2017 17:34:20;55.00;55;2.75;Accepted;;;;T1
AU 3 Multichem;AU3;DBIL;1;01/07/2017 17:34:20;5.500;5.9;0.5;Accepted;;;;T1
AU 3 Multichem;AU3;GLU;1;01/07/2017 17:34:20;3.08;3.1;0.1;Accepted;;;;T1
AU 3 Multichem;AU3;IGA;1;01/07/2017 17:34:20;1.760;1.65;0.08;Accepted;;;;T1
AU 3 Multichem;AU3;IGM;1;01/07/2017 17:34:20;0.6700;0.64;0.02;Accepted;;;;T1
AU 3 Multichem;AU3;K;1;01/07/2017 17:34:20;2.540;2.52;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;NA;1;01/07/2017 17:34:20;123.0;122;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;TBIL;1;01/07/2017 17:34:20;16.00;16.7;0.8;Accepted;;;;T1
AU 3 Multichem;AU3;TP;1;01/07/2017 17:34:20;48.79;47.5;1;Accepted;;;;T1
AU 3 Multichem;AU3;TRIG;1;01/07/2017 17:34:20;0.690;0.7;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;URATE;1;01/07/2017 17:34:20;139.0;143;4;Accepted;;;;T1
AU 3 Multichem;AU3;ALB;1;01/07/2017 17:34:15;31.80;30.9;1;Accepted;;;;T1
AU 3 Multichem;AU3;ALP;1;01/07/2017 17:34:15;72.00;80;3;Accepted;1-2S fails because the result 72.00 is out of 2 SD (Target=80.00, SD=3.00);;;T1
AU 3 Multichem;AU3;ALT;1;01/07/2017 17:34:15;26.00;25;1.6;Accepted;;;;T1
AU 3 Multichem;AU3;AMY;1;01/07/2017 17:34:15;45.00;42;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;AST;1;01/07/2017 17:34:15;44.33;43;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;C3;1;01/07/2017 17:34:15;0.980;0.95;0.05;Accepted;;;;T1
AU 3 Multichem;AU3;CK;1;01/07/2017 17:34:15;74.00;68.7;3;Accepted;;;;T1
AU 3 Multichem;AU3;CL;1;01/07/2017 17:34:15;83.0;83;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;CRP;1;01/07/2017 17:34:15;4.100;3.77;0.24;Accepted;;;;T1
AU 3 Multichem;AU3;GGT;1;01/07/2017 17:34:15;26.7;26;1;Accepted;;;;T1
AU 3 Multichem;AU3;HDL;1;01/07/2017 17:34:15;0.82;0.8;0.03;Accepted;;;;T1
AU 3 Multichem;AU3;IGG;1;01/07/2017 17:34:15;7.600;7.4;0.25;Accepted;;;;T1
AU 3 Multichem;AU3;K;1;01/07/2017 17:34:15;2.550;2.52;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;LACT;1;01/07/2017 17:34:15;0.550;0.51;0.05;Accepted;;;;T1
AU 3 Multichem;AU3;MG;1;01/07/2017 17:34:15;0.540;0.53;0.02;Accepted;;;;T1
AU 3 Multichem;AU3;NA;1;01/07/2017 17:34:15;123.0;122;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;PARA;1;01/07/2017 17:34:15;17.0;17.6;0.8;Accepted;;;;T1
AU 3 Multichem;AU3;PO4;1;01/07/2017 17:34:15;0.760;0.74;0.03;Accepted;;;;T1
AU 3 Multichem;AU3;SALIC;1;01/07/2017 17:34:15;79.9;79;5;Accepted;;;;T1
AU 3 Multichem;AU3;UREA;1;01/07/2017 17:34:15;3.21;3.15;0.14;Accepted;;;;T1
AU 3 Multichem;AU3;ALB;3;01/07/2017 12:35:23;56.90;54.9;1.7;Accepted;4-1S fails (across runs) because results 56.90, 58.90, 58.10, and 58.40 are on the same side of the target and out of 1 SD (Target=54.90, SD=1.70);;;T3
AU 3 Multichem;AU3;SALIC;3;01/07/2017 12:35:23;375.4;365;10;Accepted;;;;T3
AU 3 Multichem;AU3;ALB;2;01/07/2017 12:35:18;44.3;43.5;1.5;Accepted;;;;T2
AU 3 Multichem;AU3;SALIC;2;01/07/2017 12:35:18;136.3;136;5;Accepted;;;;T2
AU 3 Multichem;AU3;ALB;1;01/07/2017 12:35:13;31.50;30.9;1;Accepted;;;;T1
AU 3 Multichem;AU3;SALIC;1;01/07/2017 12:35:13;81.1;79;5;Accepted;;;;T1
AU 3 Multichem;AU3;HDL;3;01/07/2017 12:18:08;1.690;1.61;0.05;Accepted;4-1S fails (across runs) because results 1.690, 1.750, 1.670, and 1.700 are on the same side of the target and out of 1 SD (Target=1.610, SD=0.050);;;T3
AU 3 Multichem;AU3;NA;2;01/07/2017 12:06;142.0;141;1.75;Accepted;;;;T2
AU 3 Multichem;AU3;NA;2;01/07/2017 12:05:55;142.0;141;1.75;Accepted;;;;T2
AU 3 Multichem;AU3;TBIL;3;01/07/2017 12:00:30;94.00;93.2;2.5;Accepted;;;;T3
AU 3 Multichem;AU3;URATE;3;01/07/2017 12:00:30;465.0;463;15;Accepted;;;;T3
AU 3 Multichem;AU3;ALC;3;01/07/2017 12:00:25;2084.0;1925;100;Accepted;;;;T3
AU 3 Multichem;AU3;BICARB;3;01/07/2017 12:00:25;32.00;34.4;2.2;Accepted;;;;T3
AU 3 Multichem;AU3;C4;3;01/07/2017 12:00:25;0.370;0.38;0.02;Accepted;;;;T3
AU 3 Multichem;AU3;CA;3;01/07/2017 12:00:25;3.170;3.14;0.1;Accepted;;;;T3
AU 3 Multichem;AU3;CHOL;3;01/07/2017 12:00:25;7.020;6.84;0.2;Accepted;;;;T3
AU 3 Multichem;AU3;CREAT;3;01/07/2017 12:00:25;470;469;15;Accepted;;;;T3
AU 3 Multichem;AU3;DBIL;3;01/07/2017 12:00:25;29.80;29;2;Accepted;;;;T3
AU 3 Multichem;AU3;GLU;3;01/07/2017 12:00:25;16.42;16.4;0.4;Accepted;;;;T3
AU 3 Multichem;AU3;IGA;3;01/07/2017 12:00:25;3.000;2.9;0.1;Accepted;;;;T3
AU 3 Multichem;AU3;IGM;3;01/07/2017 12:00:25;1.240;1.21;0.03;Accepted;;;;T3
AU 3 Multichem;AU3;TBIL;3;01/07/2017 12:00:25;94.00;93.2;2.5;Accepted;;;;T3
AU 3 Multichem;AU3;TP;3;01/07/2017 12:00:25;89.11;86;2;Accepted;;;;T3
AU 3 Multichem;AU3;TRIG;3;01/07/2017 12:00:25;2.910;2.9;0.09;Accepted;;;;T3
AU 3 Multichem;AU3;URATE;3;01/07/2017 12:00:25;474.0;463;15;Accepted;;;;T3
AU 3 Multichem;AU3;CL;3;01/07/2017 12:00:20;110.0;106.5;2;Accepted;;;;T3
AU 3 Multichem;AU3;K;3;01/07/2017 12:00:20;6.670;6.67;0.12;Accepted;;;;T3
AU 3 Multichem;AU3;NA;3;01/07/2017 12:00:20;157.0;156;1.75;Accepted;;;;T3
AU 3 Multichem;AU3;CRP;3;01/07/2017 12:00:15;30.80;29.5;0.74;Accepted;;;;T3
AU 3 Multichem;AU3;UREA;3;01/07/2017 12:00:15;22.91;22;0.8;Accepted;;;;T3
